e3:8.173.lemma	scholion	ιε
e3:8.173.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.248@νεβρον
e3:8.173.comment	scholion	ο νεωστι βοραν δεχομενος. η προς αυτην επιτηδειος⁑
e3:8.174.lemma	scholion	ιϛ
e3:8.174.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.249-8.250@πανομφαιω
e3:8.174.comment	scholion	τινες τω υπο παντων φωνουμενω: παροσον αυτος εστι ο κατα τινα λογον ο αηρ: οθεν και ο λογος: ομφη δε η φωνη δια το το ον φαινειν: καλως δε του τειχους εντος: το σημειον εγενετο: ει γαρ ειδον αυτο οι τρωες . πλεον αν εθαρρησαν⁑
e3:8.175.lemma	scholion	ιζ
e3:8.175.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.251@εκ διος
e3:8.175.comment	scholion	επι γαρ τοις urn:cite2:hmt:pers.v1:pers22 γεγονε λογοις: διο και φανερον τοις ελλησιν ην, ως παντως ηλεηται υπο urn:cite2:hmt:pers.v1:pers8 ⁑
e3:8.176.lemma	scholion	ιη
e3:8.176.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.252@μαλλον
e3:8.176.comment	scholion	οτι και πρωην ησαν προθυμοι, εκ των urn:cite2:hmt:pers.v1:pers22 παρορμησεων: μαλλον δε νυν εθαρρησαν του σημειου φανεντος αυτοις ⁑
e3:8.178.lemma	scholion	ιθ
e3:8.178.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.253-8.254@τυδειδαο
e3:8.178.comment	scholion	τελευταιος γαρ υποχωρων. πρωτος εστιν εις υποστροφην: αλλως τε και παρωξυνται υφ' urn:cite2:hmt:pers.v1:pers172 : δεικνυσι δε οτι ουκ αλλω η τοις κεραυνοις εικεν: urn:cite2:hmt:pers.v1:pers118 δε πολεμιον ορων τον urn:cite2:hmt:pers.v1:pers8 . ταις αιφνιδιοις ου πιστευει μεταβολαις ως αδηλοις ⁑
e3:8.179.lemma	scholion	κ
e3:8.179.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.257@ετραπεν
e3:8.179.comment	scholion	οτι τρωες ευθεως ετραπησαν: εν δε τη τηλικαυτη ελληνων τροπη. ουδεις ουδαμου πληττεται ⁑
e3:8.180.lemma	scholion	κα
e3:8.180.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.261-8.266@ατρειδαι
e3:8.180.comment	scholion	την μεν φυγην των ελληνων απαγγελλων, ου πολλων δειται των ονοματων: νυν δε εις την μαχην επιστρεφων αυτους των πλειστων μεμνηται ⁑
e3:8.181.lemma	scholion	κβ
e3:8.181.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.266@εινατος
e3:8.181.comment	scholion	διηρηκεν ως μελλων περι αυτου λεγειν: ενδον δε εστι urn:cite2:hmt:pers.v1:pers118 τον λαον διεγειρων. αλλ' ουδε urn:cite2:hmt:pers.v1:pers222 μεμνηται: και ου παντως εστι δειλος ⁑
e3:8.188.lemma	scholion	α
e3:8.188.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.268@αιας
e3:8.188.comment	scholion	αντι του εμπροσθεν αυτου εφερε: τουτο δε και την φιλαδελφιαν των urn:cite2:hmt:pers.v1:pers127 εδηλωσε: και το μεγεθος φανεροι της ασπιδος περιλαμβανουσης αυτους ⁑
e3:8.189.lemma	scholion	β
e3:8.189.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.269@παπτηνας
e3:8.189.comment	scholion	βραχεια διαστολη εις το : ηδυς δε ο λογος και το σχημα ομοιον⁑
e3:8.190.lemma	scholion	γ
e3:8.190.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.274-8.276@πρωτα
e3:8.190.comment	scholion	φιλελλην ων τους μεν εξ αυτων εν τη πρωην ηττη τελευτησαντας. ου καταλεγει νεκρους: τους δε των τρωων αει αριθμει και νυν: ⁑
e3:8.191.lemma	scholion	δ
e3:8.191.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.279@φαλαγγας
e3:8.191.comment	scholion	το πληθος των αναιρουμενων. δια της φαλαγγος εδηλωσεν⁑
e3:8.192.lemma	scholion	ε
e3:8.192.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.281-8.282@φιλη
e3:8.192.comment	scholion	εις ευνοιαν αυτον δια της φιλιας επαγεται: και του πατρος υπομνησας και της ηγεμονιας, οπως μη αναξιως τουτων οφθη: καλη δε και η του παρατασις⁑
e3:8.194.lemma	scholion	ϛ
e3:8.194.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.282@κεν
e3:8.194.comment	scholion	λεληθοτως αυτον κατα του urn:cite2:hmt:pers.v1:pers172 οπλιζει: οθεν κακεινος συνιεις φησι : ⁑
e3:8.195.lemma	scholion	ζ
e3:8.195.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.283@ο
e3:8.195.comment	scholion	το o αντι του ος : πανταχοθεν δε αυτον προτρεπει: ως και τον πατερα και τους ελληνας παντας ευεργετησοντα ⁑
e3:8.196.lemma	scholion	η
e3:8.196.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.284@νοθον
e3:8.196.comment	scholion	ουκ ονειδιζει αλλ' επαινει: οτι δια την του τροπου χρηστοτητα καιπερ νοθος ων, ουτως ετραφη: αλλως τε διδασκει οτι ουκ εστιν ονειδος τα ιδια ακουειν: αλλ' ουδε ονειδος ην η νοθεια παρα τοις παλαιοις: πολεμει δε τους ομοφυλους βαρβαροθεν και αυτος ων, οτι τη φιλαδελφια μαλλον ητταται ⁑
e3:8.197.lemma	scholion	θ
e3:8.197.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.291@γυναιχ'
e3:8.197.comment	scholion	τοιαυτην φησι δωσω σοι. ην αν αξιωσαις κτασθαι και γαμετην ⁑
e3:8.203.lemma	scholion	ι
e3:8.203.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.293@σπευδοντα
e3:8.203.comment	scholion	το σπευδειν ενταυθα το κακοπαθειν δηλοι η μαλλον επειγεσθαι⁑
e3:8.204.lemma	scholion	ια
e3:8.204.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.296@δεδεγμενος
e3:8.204.comment	scholion	τουτο φησιν αντι του δεξιουμενος και : τουτο γαρ δηλοι το , απο του δεχεσθαι ⁑
e3:8.205.lemma	scholion	ιβ
e3:8.205.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.299@κυνα
e3:8.205.comment	scholion	δια το θρασυ και πολυλαλον: ως και αλλαχου: ⁑
e3:8.206.lemma	scholion	ιγ
e3:8.206.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.306-8.308@μηκων
e3:8.206.comment	scholion	ολον ολω παραβεβληται: μηδενος ελλειποντος: εστι δε διακενος η μηκων: διο βαρειται: κοινον δε εστι το ⁑
e3:8.207.lemma	scholion	ιδ
e3:8.207.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.307@βριθομενη
e3:8.207.comment	scholion	λειπει το εστιν: εκ δεχεται δε urn:cite2:hmt:pers.v1:pers76 την μετοχην αντι ρηματος: νοτιησι δε. οτι ει μη ην υγρα. ουκ αν εκεκλιτο . αλλ' ⁑
e3:8.209.lemma	scholion	ιε
e3:8.209.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.311@τοθ'
e3:8.209.comment	scholion	και τον urn:cite2:hmt:pers.v1:pers172 σωζει και urn:cite2:hmt:pers.v1:pers243 επαινει ως μη αποφυγοντα αλλα σφαλεντα: δε η τον urn:cite2:hmt:pers.v1:pers243 η το τοξον⁑
e3:8.211.lemma	scholion	ιϛ
e3:8.211.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.312@ηνιοχηα
e3:8.211.comment	scholion	μονους τους urn:cite2:hmt:pers.v1:pers172 ηνιοχους εποιησεν εν τω πολεμω τιτρωσκομενους: ανω μεν urn:cite2:hmt:pers.v1:pers608 : νυν δε urn:cite2:hmt:pers.v1:pers606 : μετα δε ταυτα urn:cite2:hmt:pers.v1:pers506 : θρασυς γαρ ηνιοχος εστιν urn:cite2:hmt:pers.v1:pers172 : διδασκει δε ο ποιητης οτι βλαπτει η προς τους θρασεις φιλια⁑
e3:8.212.lemma	scholion	ιζ
e3:8.212.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.313@ιεμενον
e3:8.212.comment	scholion	εμφαινει δια τουτου οτι εδρασεν αν τι χαλεπον. ει μη υπο urn:cite2:hmt:pers.v1:pers40 μεν παρεσφαλη. υπο δε urn:cite2:hmt:pers.v1:pers172 ετρωθη⁑
e3:8.214.lemma	scholion	α
e3:8.214.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.325@αυερυοντα
e3:8.214.comment	scholion	περι τον συνδεσμον της ωμοπλατης. ητοι την ακρωμιαν. καιριον δε τουτο ως προς τοξοτην καλει⁑
e3:8.215.lemma	scholion	β
e3:8.215.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.325@ωμον
e3:8.215.comment	scholion	ποιος ωμος βεβληται δηλον οτι ο αριστερος: διο φησι : : αλλως τε τον προβεβλημενον ωμον: εικος πεπληχθαι, ουχι τον συνεσταλμενον εν τω τοξευειν: προδιελυσε δε την ορμην του λιθου. η κοπεισα νευρα⁑
e3:8.216.lemma	scholion	γ
e3:8.216.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.331@θεων
e3:8.216.comment	scholion	την προθυμιαν και σπουδην αυτου δια του εδηλωσεν: επει ου μακροθεν ην αλλ' εγγυς⁑
e3:8.217.lemma	scholion	δ
e3:8.217.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.335@ολυμπιος
e3:8.217.comment	scholion	παλιν επι τον urn:cite2:hmt:pers.v1:pers8 το της νικης αιτιον αναφερει. μη θελων μωμησαι ελληνας ⁑
e3:8.218.lemma	scholion	ε
e3:8.218.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.336@ταφροιο
e3:8.218.comment	scholion	τη ταραχη των φευγοντων μονονουχι και οι αριστοι τη ταφρω φευγοντες ενεπεσον⁑
e3:8.219.lemma	scholion	ϛ
e3:8.219.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.338-8.340@κυων
e3:8.219.comment	scholion	ου δεοντως φασι τω κυνι εν ζωον διωκοντι παραβαλλει τον urn:cite2:hmt:pers.v1:pers172 διωκοντα πολλους: αλλως τε ουκ εδει εικαζειν τον διωκοντα κυνι. τους δε διωκομενους. αλκιμωτερω ζωω τω λεοντι: ρητεον δε προς μεν το προτερον. οτι ο urn:cite2:hmt:pers.v1:pers172 εικασται κυνι ενι. και ο αποκτεινομενος θηρι ενι: φησι γαρ : προς δε το δευτερον. οτι η παραβολη. ου προς ισχυν αλλα ταχος: κυνες γαρ εν ταις θηραις. επιτηδειοι προς διωξιν: δια τουτο ο urn:cite2:hmt:pers.v1:pers172 διωκοντι εικασται κυνι. τα δε αγρια ζωα φευγειν ειωθε τα πολλα: δια τουτο οι υποχωρουντες ελληνες . τοις φευγουσιν εικαζονται: επειτα και δεοντως τοις αλκιμωτεροις ζωοις φευγουσι παρεβαλε τους ελληνας : προειχον γαρ τη ρωμη και τα νυν δυστυχουσι: και αει ο ποιητης ειωθε κακοπραγουντας αυτους θηρσιν εικαζειν⁑
e3:8.220.lemma	scholion	ζ
e3:8.220.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.339-8.340@απτηται
e3:8.220.comment	scholion	ευ το : ου γαρ επιλαμβανεται: επιπηδα δε υλακτων: ευ δε και το οπισθεν: αντιος γαρ ου προσεισι τω θηριω. την εμβολην αυτου φοβουμενος: καλως δε ου τη πλευρα επικειται. αλλα τοις γλουτοις και τοις ισχιοις. προς το ραδιως εκκλινειν την επιστροφην του θηριου: επιφερει γ' ουν: : και εν τη δυστυχια δε υψουται το ελληνικον ⁑
e3:8.230.lemma	scholion	η
e3:8.230.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.345-8.347@ερητυοντο
e3:8.230.comment	scholion	ουχ κατα τους τρωας : φιλαλληλον γαρ και αιδεσιμον αει το ελληνικον : ευχονται δε θεοις. και αλληλους παρακαλουσιν⁑
e3:8.231.lemma	scholion	θ
e3:8.231.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.348@αμφιπεριστρωφα
e3:8.231.comment	scholion	ου περιττη η ετερα προθεσις: αλλ' εναργως δεικνυσι την εν ταυτω γινομενην συνεχη του urn:cite2:hmt:pers.v1:pers172 συστροφην. ζητουντος κατα ποιον εισελασει μερος τους εαυτου ιππους⁑
e3:8.232.lemma	scholion	ι
e3:8.232.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.349@ομματ'
e3:8.232.comment	scholion	urn:cite2:hmt:pers.v1:pers16 μεν φησιν : οι δε αλλοι : φησι γαρ : και απο των δε ειωθε και του προσωπου χαρακτηριζειν: ως το : δε γραφει urn:cite2:hmt:pers.v1:pers16 κακως: ουτε γαρ ο ποιητης. ουτε urn:cite2:hmt:pers.v1:pers4 φασιν αλλα ⁑
e3:8.234.lemma	scholion	ια
e3:8.234.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.350@ελεησε
e3:8.234.comment	scholion	αναρτα παλιν ημας απο των παροντων μη διηγουμενος ως φιλελλην την των ελληνων δυστυχιαν: ⁑
e3:8.236.lemma	scholion	ιβ
e3:8.236.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.351@αιψα
e3:8.236.comment	scholion	δεικνυσι το . οτι διχα επιλογισμου τουτο ποιει: διο και μεταμεληθησεται υστερον: αποτυχουσα δε urn:cite2:hmt:pers.v1:pers47 , ταυτην αναπειθει⁑
e3:8.237.lemma	scholion	ιγ
e3:8.237.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.352-8.353@ποποι
e3:8.237.comment	scholion	οικειον τη σχετλιαζουση, το προοιμιον: κατ' ερωτησιν δε αυτη διαλεγεται: ουκ ετι φησι καν εσχατως των αργειων ελληνων : το δε . αντι του απο του ⁑
e3:8.238.lemma	scholion	ιδ
e3:8.238.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.355-8.356@ενος
e3:8.238.comment	scholion	τεχνικως ου κατα urn:cite2:hmt:pers.v1:pers8 αυτην οτρυνει μηπως αιδεσθη τω πατρι εναντιουσθαι: η δε⸌ συνιησι το σιωπηθεν και φησιν : : εμφαντικη δε η μεταφορα: το γαρ , επι ανεμου και πυρος ταττεται: αμφω δε εχει επι urn:cite2:hmt:pers.v1:pers172 : : και
e3:8.239.lemma	scholion	ιε
e3:8.239.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.358-8.360@λιην
e3:8.239.comment	scholion	και μην περι τουτου μεν. ουδεν μοι μελει φησιν : απολειται γαρ οσον ουδεπω: ο δε πατηρ εστιν ο εμος αιτιος⁑
e3:8.240.lemma	scholion	ιϛ
e3:8.240.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.360@μαινεται
e3:8.240.comment	scholion	ενθουσια: ως το : το φιλοτιμον δε της κακωσεως δηλοι⁑
e3:8.241.lemma	scholion	ιζ
e3:8.241.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.362@μεμνηται
e3:8.241.comment	scholion	προς μεν τον urn:cite2:hmt:pers.v1:pers8 ευπρεπης η εις τον urn:cite2:hmt:pers.v1:pers71 της ευεργεσιας αναμνησις: προς δε την urn:cite2:hmt:pers.v1:pers116 ουκ ετι: αυτη γαρ ηναντιωτο αυτη σωζουση τον urn:cite2:hmt:pers.v1:pers71 : η εκεινο ρητεον: οτι ανθρωπινον τι εχει η εικων: πολλην γαρ σπουδην εις τινας εισενεγκαμενοι: και δι' αυτων τοις αναγκαιοις εις απεχθειαν ελθοντες: αχαριστων οντων των ευ πεπονθοτων. ειωθαμεν σχετλιαζοντες εισφερειν προς ους απεχθημεθα την των ευεργετηθεντων ευχαριστιαν: μεμφομενοι εαυτοις επι τη αβουλω κρισει⁑
e3:8.242.lemma	scholion	ιη
e3:8.242.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.364@κλαιεσκε
e3:8.242.comment	scholion	το ευσεβες urn:cite2:hmt:pers.v1:pers71 δηλοι: και την εαυτης αυξει επικουριαν⁑
e3:8.255.lemma	scholion	α
e3:8.255.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.367-8.368@αξοντα
e3:8.255.comment	scholion	απο του μειζονος αθλου παντας δηλοι: οιδε δε τον κυνα και την φυσιν αυτου: urn:cite2:hmt:pers.v1:pers5 μεν ουν εκατον: urn:cite2:hmt:pers.v1:pers4 δε πεντηκοντα κεφαλας αυτον εχειν φησιν⁑
e3:8.256.lemma	scholion	β
e3:8.256.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.369@αιπα
e3:8.256.comment	scholion	προσαντη. και ανωθεν καταρρεοντα: τον πλουν δε του κωκυτου φησιν. ⁑
e3:8.257.lemma	scholion	γ
e3:8.257.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.370@στυγεει
e3:8.257.comment	scholion	ουκ ειπεν οτι ουκ αντευεργετηθην: αλλ' ηθικως, οτι μαλλον και με μισημαι⁑
e3:8.259.lemma	scholion	δ
e3:8.259.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.371@εκυσσε
e3:8.259.comment	scholion	την μεν urn:cite2:hmt:pers.v1:pers19 χαριν απεκρυψε λεγουσα δωρεαν αυτην ευεργετεισθαι: την δε ιδιαν ωνειδισε μη ευεργετουμενη⁑
e3:8.262.lemma	scholion	ε
e3:8.262.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.373@φιλην
e3:8.262.comment	scholion	ηθικως των φιλοφρονησεων του πατρος μεμνηται: αυτα τα ονοματα ειπουσα. οις παρακαλων αυτην ο urn:cite2:hmt:pers.v1:pers8 . προς τας ιδιας εισεποριζετο χρειας⁑
e3:8.263.lemma	scholion	ϛ
e3:8.263.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.374@επεντυε
e3:8.263.comment	scholion	ουχ' ως ηττονι κελευει: αλλα καιρον λαμβανουσα προς τον οπλισμον ⁑
e3:8.264.lemma	scholion	ζ
e3:8.264.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.377-8.378@γηθησει
e3:8.264.comment	scholion	ηθικως και τουτο προς το : δε γραφει urn:cite2:hmt:pers.v1:pers16 δυικως: ο δε urn:cite2:hmt:pers.v1:pers493 : βουλεται: συστελλων δωρικως το α : ω και πειθομεθα⁑
e3:8.276.lemma	scholion	η
e3:8.276.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.393@μυκον
e3:8.276.comment	scholion	ουτως λεγει επι των θυρων αει. ταυτην μιμουμενος την φωνην: ⁑
e3:8.277.lemma	scholion	θ
e3:8.277.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.399-8.400@ιρι
e3:8.277.comment	scholion	αντι του : ως το λυσε δ' αγορην αιψηρην: και ταξεες δ' ιππηες αγερθεν: λεγει δε οτι μη συγχωρει αυτας εξ εναντιας της εμης κελευσεως ερχεσθαι: ου γαρ καλως υποστραφησονται⁑
e3:8.278.lemma	scholion	ι
e3:8.278.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.406@ω
e3:8.278.comment	scholion	καιπερ οργιζομενος: ου την αρχην ουδε την ισχυν. αλλα την φυσιν προβαλλεται⁑
e3:8.281.lemma	scholion	ια
e3:8.281.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.407@ου τι
e3:8.281.comment	scholion	τα μεν θεια εα: σκοπει δε τα βιωτικα: εναντιουνται γαρ αλληλοις ανδρες και γυναικες⁑
e3:8.283.lemma	scholion	ιβ
e3:8.283.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.408@ενικλαν
e3:8.283.comment	scholion	εμποδιζειν: ειληπται δε η μεταφορα, απο των εις τας ασπιδας αποθραβομενων δορατων⁑
e3:8.285.lemma	scholion	ιγ
e3:8.285.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.411@πρωτησιν
e3:8.285.comment	scholion	ακραις: ως το : ου γαρ πολλαι πυλαι του ολυμπου : πολυ δε ταχος υποφαινεται της urn:cite2:hmt:pers.v1:pers282 ⁑
e3:8.286.lemma	scholion	ιδ
e3:8.286.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.413@μεματον
e3:8.286.comment	scholion	καλως μη δε προσφωνησασα αυταις του πραγματος αρχεται: οικειον δε τη επιπληττουση, πολλαις αρχαις κεχρησθαι⁑
e3:8.301.lemma	scholion	α
e3:8.301.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.415@τελεει
e3:8.301.comment	scholion	urn:cite2:hmt:pers.v1:pers16 δια του η και εστιν αντι του ως : ιν' η συμφωνον τω ⁑
e3:8.302.lemma	scholion	β
e3:8.302.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.421@ου τι
e3:8.302.comment	scholion	ουκ εδει φησι ταυτα προς της urn:cite2:hmt:pers.v1:pers282 λεγεσθαι: αλλα μονον τα της απειλης: ταυτα δε σχετλιαζων φησιν : η ου σχετλιαζων: αλλ' εντεχνως την ομονοιαν αυτων διιστας. δι' ων την μεν αει εναντιουσθαι αυτω λεγει: την δε νυν και πρωτον: ινα αιδεσθη μεταβαλλεσθαι⁑
e3:8.303.lemma	scholion	γ
e3:8.303.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.423-8.424@αινοτατη
e3:8.303.comment	scholion	αθετουνται δια το τραχυ: οσω δε δεινα εστι. τοσουτω την κηδομενην εμφαινει: θεραπευεται δε. και δια του : ου γαρ αντικρυς αυτην αναιδη λεγει: αλλ' ει εθελησεις μαχεσθαι τω urn:cite2:hmt:pers.v1:pers8 : πιθανως δε ουκ ηρκεσεν αυτη απαγγειλαι μονον τα παρα urn:cite2:hmt:pers.v1:pers8 . αλλα και παρ' αυτης τι προσεθηκεν: τοιαυτη δε οραται και οτε προς τον urn:cite2:hmt:pers.v1:pers47 πεμπεται: ου μονον την του αγγελου. αλλα και την του συμβουλου αποπληρουσα χωραν ⁑
e3:8.304.lemma	scholion	δ
e3:8.304.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.424@τολμησεις
e3:8.304.comment	scholion	ρητορικως αμφοτερας ενεθηκε τας προσηγοριας: εκει μεν γαρ εντρεπουσα : νυν δε εκδειματουσα φησιν : και η με\ν καθ' urn:cite2:hmt:pers.v1:pers172 ορμα: η δε⸌ αλλοιωτικη στασει χρωμενη, κατα urn:cite2:hmt:pers.v1:pers8 αυτην φησιν πολεμειν⁑
e3:8.305.lemma	scholion	ε
e3:8.305.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.425@ειπουσ'
e3:8.305.comment	scholion	ου περιμενει την αποκρισιν: αλλ' εν ταις απειλαις αυτας καταλειπει. προς καταπληξιν μειζονα⁑
e3:8.306.lemma	scholion	ϛ
e3:8.306.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.426@ηρη προς
e3:8.306.comment	scholion	η και της συμβουλης προκαταρξασα⁑
e3:8.307.lemma	scholion	ζ
e3:8.307.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.428@αντα
e3:8.307.comment	scholion	τον εναντιουμενον ηυξησε. και την αιτιαν εμειωσεν: ενεκεν ανων/ανθρωπων λεγουσα μη δειν διαφερεσθαι τω urn:cite2:hmt:pers.v1:pers8 : ⁑
e3:8.308.lemma	scholion	η
e3:8.308.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.429@αλλος
e3:8.308.comment	scholion	οτ' αν εις την αξιαν ατενιση των θεων, τοτε φησιν αυτους μη κινεισθαι περι θνητων: ως ουδε αν ημεις περι μυρμηκων: οτ' αν δε επιλογισηται την ποιητικην, επεται τοις μυθοις και την υποθεσιν εκτραγωδει. συμμαχιας και θεομαχιας παραγων⁑
e3:8.309.lemma	scholion	θ
e3:8.309.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.433@ωραι
e3:8.309.comment	scholion	δια τουτο αυταις αι ωραι υπηρετουσιν: οτι ουκ ετι τω urn:cite2:hmt:pers.v1:pers8 μελλουσιν εναντιουσθαι: ⁑
e3:8.310.lemma	scholion	ι
e3:8.310.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.435@ενωπια
e3:8.310.comment	scholion	τους παροδιους τοιχους: ουτοι γαρ μονοι φαινονται τοις παριουσι: τινες δε το εξης ⁑
e3:8.319.lemma	scholion	ια
e3:8.319.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.439@εδιωκε
e3:8.319.comment	scholion	ουκ ειπεν ηλαυνεν. αλλ' εμφαντικως δια το ταχυ. ως το . ητοι επειγομενη: ⁑
e3:8.321.lemma	scholion	ιβ
e3:8.321.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.440@εννοσιγαιος
e3:8.321.comment	scholion	δια φιλαδελφιαν τουτο. ου την του urn:cite2:hmt:pers.v1:pers8 ποιει ενδοξοτητα⁑
e3:8.323.lemma	scholion	ιγ
e3:8.323.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.444@αμφις
e3:8.323.comment	scholion	χωρις. ουκ εις την συνηθη εδραν, αλλ' αλλαχου : οθεν φησιν : ⁑
e3:8.326.lemma	scholion	ιδ
e3:8.326.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.446@εγνω
e3:8.326.comment	scholion	εγνω δια της καθεδρας η της σκυθρωποτητος⁑
e3:8.329.lemma	scholion	ιε
e3:8.329.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.448-8.449@θην
e3:8.329.comment	scholion	τινες εν ερωτησει και περι της προτερας νοουσι μαχης: οιον οι δε⸌ εν αποφασει. και περι της νυν κερτομικως⁑
e3:8.331.lemma	scholion	ιϛ
e3:8.331.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.462@αινοτατε
e3:8.331.comment	scholion	ουκ εδει λεγειν : ου γαρ φιλοφρονειται: ουδ . προς το μη ερεθισαι αυτον: αυτου ουν αρχεται του πραγματος: και η urn:cite2:hmt:pers.v1:pers67 δε ταυτα ελεγεν. αλλα φιλοφρονως: διο εδαμασε τον urn:cite2:hmt:pers.v1:pers8 : η δε⸌ επιτεταμενως: διο επιτεινει την του urn:cite2:hmt:pers.v1:pers8 οργην⁑
e3:8.343.lemma	scholion	α
e3:8.343.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.470-8.476@ολλυντ'
e3:8.343.comment	scholion	κινητικα μεν ταυτα των ακουοντων. αλλ' οριζων το περας. παραμυθειται την ατυχιαν⁑
e3:8.344.lemma	scholion	β
e3:8.344.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.473@αποπαυσεται
e3:8.344.comment	scholion	το και το . προς το ετι λυπειν προστεθεινται⁑
e3:8.345.lemma	scholion	γ
e3:8.345.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.477@θεσφατον
e3:8.345.comment	scholion	το μοιριδιον προβαλλεται. ινα μη δοκη τυραννειν⁑
e3:8.347.lemma	scholion	δ
e3:8.347.ref	scholion	urn:cts:greeklit:tlg0012.tlg001.e3:8.478-8.479@ποντοιο
